Source,Station,Latitude,Longitude,Region,Year,Month,Date,Microcystis,Secchi,Temperature
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2016,8,2016-08-05,1,168,21.43
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2016,9,2016-09-06,1,128,20.22
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2016,10,2016-10-20,1,NA,15.94
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2016,11,2016-11-03,1,NA,15.11
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2016,12,2016-12-05,1,NA,9.65
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2017,1,2017-01-04,1,NA,8.61
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2017,2,2017-02-03,1,NA,9.08
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2017,3,2017-03-07,1,NA,9.98
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2017,4,2017-04-03,1,NA,13.44
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2017,5,2017-05-16,1,NA,15.27
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2017,6,2017-06-13,1,NA,16.62
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2017,7,2017-07-13,1,NA,22.16
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2017,8,2017-08-10,1,NA,21.31
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2017,9,2017-09-12,1,NA,20.74
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2017,10,2017-10-10,1,NA,16.1
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2017,11,2017-11-07,1,NA,13.68
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2017,12,2017-12-07,1,NA,9.87
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2018,1,2018-01-04,1,NA,9.73
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2018,2,2018-02-09,1,NA,13.17
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2018,3,2018-03-05,1,NA,9.51
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2018,4,2018-04-06,1,NA,12.35
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2018,5,2018-05-04,1,NA,17.99
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2018,6,2018-06-05,1,NA,21.16
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2018,7,2018-07-17,1,NA,21.97
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2018,8,2018-08-02,1,NA,21.32
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2018,9,2018-09-07,1,NA,20.88
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2018,10,2018-10-12,1,NA,17.75
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2018,11,2018-11-09,1,NA,14.22
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2018,12,2018-12-10,1,NA,10.47
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2019,1,2019-01-09,1,NA,8.92
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2019,2,2019-02-07,1,NA,9.53
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2019,3,2019-03-11,1,NA,10.59
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2019,4,2019-04-09,1,NA,13.21
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2019,5,2019-05-08,1,NA,15.73
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2019,6,2019-06-06,1,NA,18.38
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2019,7,2019-07-08,1,NA,20.66
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2019,8,2019-08-02,1,NA,21.45
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2019,9,2019-09-03,1,NA,21.03
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2019,10,2019-10-01,1,NA,16.6
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2019,11,2019-11-01,1,NA,12.59
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2019,12,2019-12-02,1,NA,9.7
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2020,1,2020-01-14,1,NA,9.46
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2020,2,2020-02-12,1,NA,10.19
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2020,3,2020-03-02,1,NA,13.18
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2020,6,2020-06-12,1,NA,21.8
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2020,7,2020-07-08,1,NA,22.25
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2020,8,2020-08-06,1,NA,22.51
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2020,9,2020-09-23,1,NA,20.33
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2020,10,2020-10-06,1,NA,19.63
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2020,11,2020-11-04,1,NA,14.97
DWR_EMP,C3A,38.36771,-121.5205,Upper Sac,2020,12,2020-12-03,1,NA,10.27
